REV,group_id,Entity_Name,Entity Acronym,Alternative_form_of_name,alt_name_vol_2,Related_Entity_Sub_Entity,Related_Entity_Main_Entity,Located_Location,Grouped,entity_as_author,simple_name_loc
y,1542,Wolna Wałkowo Bębnowa Drukarnia Polowa im. J. P.,,,,,,s. l.,bn_books-210-%g-59975|bn_books-210-%g-38324|bn_books-210-%g-87442,,wolnawałkowobębnowadrukpolowaimjp|sl
y,1542,Wolna Wałkowo Bębnowa Drukarnia Polowa im. J. P.,,,,,,s. n.,bn_books-210-%g-82819,,wolnawałkowobębnowadrukpolowaimjp|sn
y,1542,Wolna Wałkowo Bębnowa Drukarnia Polowa im. J. P.,,,,,,Warszawa,bn_books-210-%g-1108|bn_books-210-%g-8969|bn_books-210-%g-11528|bn_books-210-%g-14828|bn_books-210-%g-19508|bn_books-210-%g-24983|bn_books-210-%g-25562|bn_books-210-%g-29620|bn_books-210-%g-31466|bn_books-210-%g-31487|bn_books-210-%g-32782|bn_books-210-%g-42384|bn_books-210-%g-48195|bn_books-210-%g-61531|bn_books-210-%g-68405|bn_books-210-%g-70998|bn_books-210-%g-78249|bn_books-210-%g-80810|bn_books-210-%g-84627|bn_books-210-%g-91274|bn_books-210-%g-91357|bn_books-210-%g-94185|bn_books-210-%g-101563|bn_books-210-%g-107022|bn_books-210-%g-109904|bn_books-210-%g-110904|bn_books-210-%g-42679|bn_books-210-%g-73659|bn_books-210-%g-76207|bn_books-210-%g-101536|bn_books-210-%g-102581,,wolnawałkowobębnowadrukpolowaimjp|warsz
y,1545,Wolna Wszechnica Pracownicza,,,,,,,bn_books-225-%f-52375,,wolnawszechnicapracownicza
y,1546,Wolne Pismo Most,,,,,,Warszawa,bn_books-210-%c-10901|bn_books-210-%c-12130|bn_books-210-%c-19705|bn_books-210-%c-20274|bn_books-210-%c-20299|bn_books-210-%c-22069|bn_books-210-%c-22799|bn_books-210-%c-22818|bn_books-210-%c-35049|bn_books-210-%c-40779|bn_books-210-%c-49494|bn_books-210-%c-52847|bn_books-210-%c-52868|bn_books-210-%c-65096|bn_books-210-%c-83952|bn_books-210-%c-87345|bn_books-210-%c-87365|bn_books-210-%c-88251|bn_books-210-%c-91605|bn_books-210-%c-91622|bn_books-210-%c-95632|bn_books-210-%c-109033|bn_books-210-%c-53679,,wolnepismomost|warszawa
y,1547,Wolne Słowo,,Maraton|Maraton],,,,,bn_books-225-%f-100947,,wolnesłowo
y,1548,Wolne Słowo,,,,,,Kielce,bn_books-210-%c-100947,,wolnesłowo|kielce
y,1549,Wolne Słowo,,,,,,Toruń,bn_books-210-%c-40738|bn_books-210-%c-93527,,wolnesłowo|toruń
y,1550,Wolne Wydawnictwo Polowe im. Stanisława Brzozowskiego,,,,,,S. l.,bn_books-210-%c-24814,,wolnewydawpoloweimstanisławabrzozowskiego|sl
y,1551,Wolne Zakłady Wydawnicze,,,,,,Warszawa,bn_books-210-%c-85158,,wolnezakładywydawnicze|warszawa
y,1552,Wolni i Solidarni,,,,,,Warszawa,bn_books-210-%c-25545|bn_books-210-%c-40533,,wolniisolidarni|warszawa
y,1553,Wolność i Niezawisłość,,,,,,S. l.,bn_books-210-%c-109129,,wolnośćiniezawisłość|sl
y,1556,"Wolność, Równość, Niepodległość",,,,,,Warszawa,bn_books-210-%c-110559,,wolnośćrównośćniepodległość|warszawa
y,1557,"Wolność, Sprawiedliwość, Niepodległość",WSN,,,,,Warszawa,bn_books-210-%c-29395|bn_books-210-%c-80408|bn_books-210-%c-103310,,wolnośćsprawiedliwośćniepodległość|warszawa
y,1557,"Wolność, Sprawiedliwość, Niepodległość",WSN,,,,,Warszawa,bn_books-210-%c-19761|bn_books-210-%c-59011|bn_books-210-%c-64002|bn_books-210-%c-80956|bn_books-210-%c-102153|bn_books-210-%c-102172,,wsn|warszawa
y,1557,"Wolność, Sprawiedliwość, Niepodległość",WSN,,,,,,bn_books-225-%f-80956|bn_books-225-%f-40703|bn_books-225-%f-64002,,wolnośćsprawiedliwośćniepodległość
y,1557,"Wolność, Sprawiedliwość, Niepodległość",WSN,,,,,,bn_books-110-%1-103310,,wolnośćsprawiedliwośćniepodległość|
y,1557,"Wolność, Sprawiedliwość, Niepodległość",WSN,,,,,,bn_books-225-%f-51199|bn_books-225-%f-51181|bn_books-225-%f-102153|bn_books-225-%f-102172,,wsnwolnośćsprawiedliwośćniepodległość
y,1560,Wolność,,,,,,Kraków,bn_books-210-%c-83234,,wolność|kraków
y,1561,Wolność,,,,,,Warszawa,bn_books-210-%c-61585|bn_books-210-%c-68445|bn_books-210-%c-71106|bn_books-210-%c-110838|bn_books-210-%c-110925,,wolność|warszawa
y,1562,Wolny Polak,,,,,,S. l.,bn_books-210-%c-82911,,wolnypolak|sl
y,1563,Wolny Warsztat Wydawniczy,,Miesięcznik Małopolski]|Miesięcznik Małopolski,,,,Lublin,bn_books-210-%c-5883,,wolnywarsztatwydawniczy|lublin
y,1568,Wrocław,,,,,,Wrocław,bn_books-210-%c-2683|bn_books-210-%c-72654,,wrocław|wrocław
y,1569,Wszechnica Robotnicza Solidarności,,,,,2004|2018,Warszawa,bn_books-210-%c-94871,,wszechnicarobotniczasolidarności|warszawa
y,1569,Wszechnica Robotnicza Solidarności,,,,,2004|2018,Warszawa,bn_books-210-%c-90590,,wrsolidarności|warszawa
y,1569,Wszechnica Robotnicza Solidarności,,,,,2004|2018,Warszawa,bn_books-210-%c-90484,,wrsolidarnośćrm|warszawa
y,1571,WSI,,,,,,Radom,bn_books-210-%c-41842,,wsi|radom
y,1572,WSI,,,,,,s. l.,bn_books-210-%g-102675,,wsi|sl
y,1574,Wyższa Szkoła Morska,WSM,,,,,Gdynia,bn_books-210-%g-62999,,wsm|gdynia
y,1577,Wszechnica Społeczno-Polityczna,WSP,,,,,Kraków,bn_books-210-%c-32084,,wspwszechnicaspołecznopolitycznażycie|kraków
y,1577,Wszechnica Społeczno-Polityczna,WSP,Międzyzakładowa Oficyna Wydawnicza - Mowa|Międzyzakładowa Oficyna Wydawnicza Mowa,,,,Kraków,bn_books-210-%c-4771|bn_books-210-%c-9843|bn_books-210-%c-17649|bn_books-210-%c-25204|bn_books-210-%c-35195|bn_books-210-%c-35931|bn_books-210-%c-38070|bn_books-210-%c-39318|bn_books-210-%c-40718|bn_books-210-%c-45668|bn_books-210-%c-55605|bn_books-210-%c-57799|bn_books-210-%c-58562|bn_books-210-%c-68534|bn_books-210-%c-69696|bn_books-210-%c-71692|bn_books-210-%c-71709|bn_books-210-%c-85196|bn_books-210-%c-101472|bn_books-210-%c-105218,,wszechnicaspołecznopolityczna|kraków
y,1578,Wspólnota Wolność i Pokój,,Międzyzakładowa Struktura Solidarności,,,2002,S. l.,bn_books-210-%c-63984,,wspólnotawolnośćipokój|sl
y,1580,WSW,,MSS - Międzyzakładowa Struktura Solidarności|MSS-Międzyzakładowa Struktura Solidarności,,,,s. l.,bn_books-210-%g-43947,,wsw|sl
y,1581,Wszechnica Ludowa,,Międzyzakładova Struktura Solidarności V,,,,Lublin,bn_books-210-%c-16165,,wszechnicaludowa|lublin
y,1584,Wszechnica Związkowa NSRR Solidarność Regionu Świętokrzyskiego,,,,,2004|2031,Kielce,bn_books-210-%c-95467,,wszechnicazwiązkowansrrsolidarnośćregionuświętokrzyskiego|kielce
y,1585,Wszechnica Związkowa przy MKZ NSZZ Solidarność Region Środkowo-Wschodni,,Międzyzakładowa Struktura Solidarności,,,2004|2030,Lublin,bn_books-210-%c-5752,,wszechnicazwiązkowaprzymiędzyzakładowymkomiteciezałożycielskimnszzniezależnegosamorządnegozwiązkuzawodowegosolidarnośćregionuśrodkowowschodniego|lublin
y,1585,Wszechnica Związkowa przy MKZ NSZZ Solidarność Region Środkowo-Wschodni,,"Międzyzakładowy Komitet Pomocy Byliśmy, Jesteśmy, Będziemy NSZZ Solidarność",,,2004|2030,Lublin,bn_books-210-%c-7173,,wszechnicazwiązkowaprzymkznszzmiędzyzakładowymkomiteciezałożycielskimniezależnegosamorządnegozwiązkuzawodowegosolidarność|lublin
y,1587,Wszechnica Związkowa,,,,,2004|2018,Warszawa,bn_books-210-%c-26977|bn_books-210-%c-26993|bn_books-210-%c-86657,,wszechnicazwiązkowa|warszawa
y,1588,W Służbie Boga i Ojczyzny,,,,,,Poznań,bn_books-210-%c-31324,,wsłużbiebogaiojczyzny|poznań
y,1589,Wydawnictwo Trzeci Obieg,WTO,mkk|MKK,,,,Kraków,bn_books-210-%c-60056,,wtowydawtrzeciobieg|kraków
y,1590,Wydawnictwo Wiejskie,WW,MKK]|MKK,,,,Lubin,bn_books-210-%g-90680|bn_books-210-%g-107561,,ww|lub
y,1590,Wydawnictwo Wiejskie,WW,Wydaw. MKK,,,,Lublin,bn_books-210-%c-107561|bn_books-210-%c-90680,,wwwydawwiejskiewszechnicazwiązkowa|lublin
y,1590,Wydawnictwo Wiejskie,WW,MKK -Wola,,,,Lublin,bn_books-210-%c-10313,,wydawwiejskieimwincentegowitosa|lublin
y,1592,Solidarność Polsko-Czechosłowacka,,MKKW,,,2004|2009,Wrocław,pbl_books-nan-publishing_house-1397518,,wydanonakłademsolidarnościpolskoczechosłowackiej|wrocław
y,1592,Solidarność Polsko-Czechosłowacka,,MKK,,,,,cz_articles-110-$$a-2421193|cz_articles-610-$$a-2421154|cz_articles-610-$$a-2421177|cz_articles-610-$$a-2421239|cz_articles-610-$$a-2421245|cz_articles-610-$$a-2421252,,polskočeskoslovenskásolidaritaorganizace
Y,1593,Wydawnictwo 11-go Listopada,,MRK S,,,,Warszawa,bn_books-210-%c-30793,,wydaw11golistopada|warszawa
y,1594,Wydawnictwo 123,,MKR Solidarność,,,,Kraków,bn_books-210-%c-96427,,wydaw123|kraków
y,1595,Wydawnictwo 13,,,,,,Wrocław,bn_books-210-%c-67796,,wydaw13|wrocław
y,1596,Wydawnictwo 19 Października,,MK S,,,,Warszawa,bn_books-210-%c-63689,,wydaw19października|warszawa
y,1597,Wydawnictwo 6 Sierpnia,,MKS,,,,Kraków,bn_books-210-%c-15662|bn_books-210-%c-15942|bn_books-210-%c-31987|bn_books-210-%c-32614|bn_books-210-%c-32630|bn_books-210-%c-32646|bn_books-210-%c-51560|bn_books-210-%c-73630|bn_books-210-%c-80031|bn_books-210-%c-90703|bn_books-210-%c-99693|bn_books-210-%c-104259|bn_books-210-%c-109772|bn_books-210-%c-72941,,wydaw6sierpnia|kraków
y,1599,Wydawnictwo Alternatywy Demokratycznej,,MKW NSZZ Solidarność,,,,Wrocław,bn_books-210-%c-57510|bn_books-210-%c-74543|bn_books-210-%c-83264|bn_books-210-%c-85294,,wydawalternatywydemokratycznej|wrocław
y,1601,Wydawnictwo Bibliotek Narodowych,,MKZ Wielkopolska,,,,Warszawa,bn_books-210-%c-37661,,wydawbibliotekinarodowejiebiblioteknarodowych|warszawa
y,1601,Wydawnictwo Bibliotek Narodowych,,MKZ NSZZ Solidarność Regionu Bydgoskiego,,,,Warszawa,bn_books-210-%c-16857,,wydawbiblioteknarodowych|warszawa
y,1602,Wydawnictwo Biuletynu FSC Lublin,,MKZ NSZZ Solidarność,,,,Lublin,bn_books-210-%c-109298,,wydawbiuletynufsclublin|lublin
y,1603,Wydawnictwo Centrum Informacyjnego NZS UAM,,MKZ NSZZ Solidarność,,,2001,Poznań,bn_books-210-%c-60682,,wydawcentruminformacyjnegonzsuamniezależnegozrzeszeniastudentówuniwersytetuadamamickiewicza|poznań
y,1603,Wydawnictwo Centrum Informacyjnego NZS UAM,,MKZ NSZZ Solidarność,,,2001,Poznań,bn_books-210-%c-60652,,wydawcentruminformacyjnegonzsuamniezależnegozrzeszeniastudentówuniwersytetuimadamamickiewicza|poznań
y,1603,Wydawnictwo Centrum Informacyjnego NZS UAM,,MKZ NSZZ Solidarność Ziemi Łódzkiej,,,2001,Poznań,bn_books-210-%c-2857|bn_books-210-%c-12697,,wydawcinzsuam|poznań
y,1606,Wydawnictwo Czarciego Licha,,MKZ ZŁ NSZZ Solidarność,,,,Warszawa,bn_books-210-%c-69108,,wydawczarciegolicha|warszawa
y,1607,Wydawcza Ósemka,,NSZZ Solidarność MKZ Ziemi Łódzkiej,,,,S. l.,bn_books-210-%c-43930,,wydawczaósemka|sl
y,1608,Wydawnictwo Dobra Powszedniego,,NSZZ Solidarność MKZ Ziemi Łódzkiej,,,,Warszawa,bn_books-210-%c-27640|bn_books-210-%c-35789,,wydawdobrapowszedniego|warszawa
y,1609,Wydawnictwo Edukacji Narodowej,,MKZ NSZZ - Międzyzakładowy Komitet Założycielski Niezależnego Samorządnego Związku Zawodowego Solidarność,,,,S. l.,bn_books-210-%c-77295,,wydawedukacjinarodowej|sl
y,1610,Wydawnictwo Federacji Młodzieży Walczącej,,MKZ NSZZ Solidarność,,,252,Gdańsk,bn_books-210-%c-47700|bn_books-210-%c-102390,,wydawfederacjimłodzieżywalczącej|gdańsk
y,1610,Wydawnictwo Federacji Młodzieży Walczącej,,MKZ NSZZ Solidarność,,,252,Gdańsk,bn_books-210-%c-25531,,wydawfmwfederacjimłodzieżywalczącej|gdańsk
y,1610,Wydawnictwo Federacji Młodzieży Walczącej,,Solidarność MKZ NSZZ,,,252,Gdynia,bn_books-210-%c-70617,,wydawfederacjimłodzieżywalczącej|gdynia
y,1613,Wydawnictwo F.Z.,,Wydaw. MKZ-u Solidarność,,,,S. l.,bn_books-210-%c-95063,,wydawfz|sl
y,1614,Wydawnictwo Gdańskie,,,,,,Gdańsk,bn_books-210-%c-10040|bn_books-210-%c-15986|bn_books-210-%c-57562,,wydawgdańskie|gdańsk
y,1617,Wydawnictwo Górnośląskie,,,,,,Katowice,bn_books-210-%c-89070,,wydawgórnośląskie|katowice
y,1618,Wydawnictwo Historyczne,,,,,,Warszawa,bn_books-210-%c-100710|bn_books-210-%c-109222,,wydawhistoryczne|warszawa
y,1619,Wydawnictwo I Krajowego Zjazdu Delegatów,,,,,2004,,cz_articles-110-$$a-2397803,,sjezddelegátů
y,1619,Wydawnictwo I Krajowego Zjazdu Delegatów,,,,,2004|2018,Warszawa,bn_books-210-%c-109960,,wydawikzdkrajowegozjazdudelegatów|warszawa
y,1620,Wydawnictwo im. 11 Listopada,,,,,,Łódź,bn_books-210-%c-15159,,wydawim11listopada|łódź
y,1621,Wydawnictwo im. 31 Sierpnia'80,,,,,,Warszawa,bn_books-210-%c-108303,,wydawim31sierpnia80|warszawa
y,1622,Wydawnictwo im. gen. E. Nila-Fieldorfa,,,,,,Warszawa,bn_books-210-%c-14851,,wydawimgenefieldorfa|warszawa
y,1622,Wydawnictwo im. gen. E. Nila-Fieldorfa,,MP,273,,,Warszawa,bn_books-210-%c-38825|bn_books-210-%c-75142,,wydawimgenenilafieldorfa|warszawa
y,1622,Wydawnictwo im. gen. E. Nila-Fieldorfa,,,273,,,Warszawa,bn_books-210-%c-13252|bn_books-210-%c-13267|bn_books-210-%c-13322|bn_books-210-%c-13338|bn_books-210-%c-13395|bn_books-210-%c-13446|bn_books-210-%c-13505|bn_books-210-%c-14941|bn_books-210-%c-38646|bn_books-210-%c-38798|bn_books-210-%c-30989|bn_books-210-%c-73968|bn_books-210-%c-74158,,wydawimgennilafieldorfa|warszawa
y,1625,Wydawnictwo im. G. Orwella,,,273,,,Warszawa,bn_books-210-%c-101366|bn_books-210-%c-110801,,wydawimgorwella|warszawa
y,1626,Wydawnictwo im. Grzegorza Przemyka,,,273,,,Siedlce,bn_books-210-%c-6408|bn_books-210-%c-42823|bn_books-210-%c-42840,,wydawimgrzegorzaprzemyka|siedlce
y,1627,Wydawnictwo im. Jerzego Łojka,,,273,,,Warszawa,bn_books-210-%c-78270|bn_books-210-%c-75809|bn_books-210-%c-75823,,wydawimjerzegołojka|warszawa
y,1628,Wydawnictwo im. Kaprala Wałęsy,,,273,,,Warszawa,bn_books-210-%c-2601,,wydawimkapralawałęsyulprawdziwegowojskapolskiego|warszawa
y,1628,Wydawnictwo im. Kaprala Wałęsy,,,273,,,Warszawa,bn_books-210-%c-2590,,wydawimkapralawałęsy|warszawa
y,1630,Wydawnictwo im. Kardynała Wyszyńskiego,,,,,,Miętne,bn_books-210-%c-65813,,wydawimkardynaławyszyńskiego|miętne
y,1630,Wydawnictwo im. Kardynała Wyszyńskiego,,,,,,Puławy,bn_books-210-%c-33926,,wydawimkardynaławyszyńskiego|puławy
y,1632,Wydawnictwo im. K. Michalczyka,,,,,,Wrocław,bn_books-210-%c-2238|bn_books-210-%c-47783|bn_books-210-%c-84098|bn_books-210-%c-103842,,wydawimkmichalczyka|wrocław
y,1636,Wydawnictwo im. ks. Sylwestra Zycha,,Mrtvá dlažba (hudební skupina),,,,Warszawa,bn_books-210-%c-55837,,wydawimkssylwestrazycha|warszawa
y,1637,Wydawnictwo. im. Lecha Zondka LDP N,,,,,514,Poznań,bn_books-210-%c-57528|bn_books-210-%c-79874,,wydawimlechazondkaldpnliberalnodemokratycznejpartiiniepodległość|poznań
y,1638,Wydawnictwo im. Legionów Polskich,,,,,,Łódź,bn_books-210-%c-63376,,wydawimlegionówpolskich|łódź
y,1639,Wydawnictwo im. Odwilży Październikowej,,,,,,S. l.,bn_books-210-%c-107910,,wydawimodwilżypaździernikowej|sl
y,1640,Wydawnictwo im Olofa Palme. Oddział Lewa Podmiejska,,,,,1642,Warszawa,bn_books-210-%c-36123,,wopoddziałlewapodmiejska|warszawa
y,1640,Wydawnictwo im Olofa Palme. Oddział Lewa Podmiejska,,,,,1642,Warszawa,bn_books-210-%c-13171|bn_books-210-%c-13408|bn_books-210-%c-13379|bn_books-210-%c-72223|bn_books-210-%c-73766|bn_books-210-%c-104527,,wydawimolofapalmeoddziałlewapodmiejska|warszawa
y,1642,Wydawnictwo im. Olofa Palme,,,,1640,,s. l.,bn_books-210-%g-13359,,wydawimolofapalme|sl
y,1642,Wydawnictwo im. Olofa Palme,,,,1640,,Warszawa,bn_books-210-%c-41233|bn_books-210-%c-74640|bn_books-210-%c-78146|bn_books-210-%c-81999|bn_books-210-%c-86531,,wydawimolofapalme|warszawa
y,1642,Wydawnictwo im. Olofa Palme,,,,1640,,,bn_books-225-%f-36123,,wydawnictwoimolofapalme
y,1643,Wydawnictwo im. Przeora Kordeckiego,,,,,,Warszawa,bn_books-210-%c-63333,,wydawimprzeorakordeckiego|warszawa
y,1644,Wydawnictwo im. X. J. Popiełuszki|Wydawnictwo im. X.J. Popiełuszki,,,,,,Warszawa,bn_books-210-%c-78613|bn_books-210-%c-75460,,wydawimxjpopiełuszki|warszawa
y,1645,Wydawnictwo Instytutu Literatury Niezależnej WiLNo,,,,,,Kraków,bn_books-210-%c-29846,,wydawinstytutuliteraturyniezależnejwilno|kraków
y,1646,Wydawnictwo Kierunku,,,,,,S. l.,bn_books-210-%c-33667,,wydawkierunku|sl
y,1647,Wydawnictwo Klubu Myśli Politycznej,,,,,,Toruń,bn_books-210-%c-20750,,wydawkmpklubumyślipolitycznej|toruń
y,1648,Wydawnictwo Komisji Edukacji Narodowej,,,,,,S. l.,bn_books-210-%c-109994,,wydawkomisjiedukacjinarodowej|sl
y,1650,Okręg Zachodni KPN,,,,,424,S. l.,bn_books-210-%c-17314,,wydawkonfederacjipolskiniepodległejokręgzachodni|sl
y,1651,Wydawnictwo Kontaktów,,,,,,Gdańsk,bn_books-210-%c-95099,,wydawkontaktów|gdańsk
y,1653,Wydawnictwo Krajowe KON,,NAF Kwadrat,,,,Kraków,bn_books-210-%c-6836|bn_books-210-%c-56754|bn_books-210-%c-56767|bn_books-210-%c-56781|bn_books-210-%c-56794|bn_books-210-%c-56807|bn_books-210-%c-56820|bn_books-210-%c-56833|bn_books-210-%c-56846|bn_books-210-%c-56859|bn_books-210-%c-56872|bn_books-210-%c-56885|bn_books-210-%c-56898|bn_books-210-%c-56911,,wydawkrajowekon|kraków
y,1654,Wydawnictwo Krzyża Nowohuckiego,,,,,,Kraków,bn_books-210-%c-8554|bn_books-210-%c-11239|bn_books-210-%c-11259|bn_books-210-%c-15019|bn_books-210-%c-15053|bn_books-210-%c-15070|bn_books-210-%c-30853|bn_books-210-%c-30865|bn_books-210-%c-33116|bn_books-210-%c-38342|bn_books-210-%c-69456|bn_books-210-%c-69482|bn_books-210-%c-69497|bn_books-210-%c-69513|bn_books-210-%c-83453|bn_books-210-%c-83573|bn_books-210-%c-91562|bn_books-210-%c-101256|bn_books-210-%c-104424|bn_books-210-%c-106020|bn_books-210-%c-106904|bn_books-210-%c-108683,,wydawkrzyżanowohuckiego|kraków
y,1655,Wydawnictwo Kultury Alternatywnej,,,,,,Kraków,bn_books-210-%c-17982|bn_books-210-%c-17997|bn_books-210-%c-18011,,wydawkulturyalternatywnej|kraków
y,1657,Wydawnictwo Liberałów,,,,,,Warszawa,bn_books-210-%c-20973,,wydawliberałów|warszawa
y,1658,Wydawnictwo Lubelskie NZS,,,,,2001,Lublin,bn_books-210-%c-434|bn_books-210-%c-27578,,wydawlubelskienzsniezależnegozrzeszeniastudentów|lublin
y,1662,Wydawnictwo Młodej Polski,,,,,,Łódź,bn_books-210-%c-3891,,wydawmłodejpolski|łódź
y,1663,Wydawnictwo Młodzieżowego Frontu Niepodległościowego Korba,,,,,,Warszawa,bn_books-210-%c-69528,,wydawmłodzieżowegofrontuniepodległościowegokorba|warszawa
y,1664,Wydawnictwo Narodowe Chrobry,,Nakładem Oficyny Szaniec,,,,Warszawa,bn_books-210-%c-16771|bn_books-210-%c-16892|bn_books-210-%c-17041|bn_books-210-%c-22858|bn_books-210-%c-22893|bn_books-210-%c-22922|bn_books-210-%c-22962|bn_books-210-%c-55436|bn_books-210-%c-55455|bn_books-210-%c-77585|bn_books-210-%c-16874,,wydawnarodowechrobry|warszawa
y,1665,Wydawnictwa NZS,,,,,2001,Warszawa,bn_books-210-%c-15217|bn_books-210-%c-98873,,wydawnictwanzsniezależnegozrzeszeniastudentów|warszawa
y,1666,Wydawnictwa NZS PW,,nakł. autora,,,2001 | 818,Warszawa,bn_books-210-%c-8354,,wydawnictwanzsniezależnegozrzeszeniestudentówpolitechnikawarszawska|warszawa
y,1668,Wydawnictwa Studenckiego Komitetu Solidarności,,nakł. autora,,,2004,S. l.,bn_books-210-%c-18274,,wydawnictwastudenckiegokomitetusolidarności|sl
y,1672,Wydawnictwo Krąg,,,,,,Warszawa,bn_books-210-%c-74493,,wewspółprzkrąg|warszawa
y,1672,Wydawnictwo Krąg,,nakł. autora,,,,,pbl_articles-nan-subject_heading-1395658,,wydawnictwokrąg
y,1673,Wydawnictwo Muzyczne,,|nakł. autora,,,,Wrocław,pbl_books-nan-publishing_house-1396198,,wydawnictwomuzyczne|wrocław
y,1675,Wydawnictwo,,Centralny Wydział Zawodowy PPS,,,,Warszawa,bn_books-210-%c-74279,,wydawnictwo|warszawa
y,1677,Wydawnicza Inicjatywa Podziemia,,nakł. Centralnego Wydziału Zawodowego Polskiej Partii Socjalistycznej,,,,Gdańsk,bn_books-210-%c-33141|bn_books-210-%c-100275,,wydawniczainicjatywapodziemia|gdańsk
y,1678,Wydawnicza Z.,,nakł. Centralnego Wydziału Zawodowego PPS,,,,S. l.,bn_books-210-%c-79554,,wydawniczaz|sl
y,1679,Wydawniczy Instytut Robotniczy,,nakł. Gazety Polskiej,,,,Sosnowiec,bn_books-210-%c-17788,,wydawniczyinstytutrobotniczy|sosnowiec
y,1680,Wydawnictwo Nieobecnych,,nakł. Grupy Emanuela Goldsteina,,,,Kraków,bn_books-210-%c-19427,,wydawnieobecnych|kraków
y,1681,Wydawnictwo Nieobecnych,,nakł. Grupy Politycznej Robotnik,,,,Warszawa,bn_books-210-%c-25829|bn_books-210-%c-73705,,wydawnieobecnych|warszawa
y,1682,Wydawnictwo Niezależne BIN,,nakł. Grupy Politycznej Wolność i Niepodległość,,,,Lublin,bn_books-210-%c-28029|bn_books-210-%c-99958,,wydawniezależnebin|lublin
y,1684,Wydawnictwo Niezależnej Grupy Politycznej,,nakł. Piotra Surażyńskiego|nakł. Surażyńskiego|nakł. P Surażyńskiego,,,,Gdańsk,bn_books-210-%c-16634,,wydawniezależnejgrupypolitycznej|gdańsk
y,1684,Wydawnictwo Niezależnej Grupy Politycznej,,nakł. Robotnika,,,,S. l.,bn_books-210-%c-20652,,wydawniezależnejgrupypolitycznej|sl
y,1686,Wydawnictwo Niezależne,,,,,,Warszawa,bn_books-210-%c-83158,,wydawniezależne|warszawa
y,1687,Wydawnictwo N.R.G.O.S. Solidarność im. ks. Jerzego,,,,,2004|2018,Warszawa,bn_books-210-%c-31035,,wydawnrgossolidarnośćimksjerzego|warszawa
y,1688,Wydawnictwo NZS,,,,,2001,Wrocław,bn_books-210-%c-55377,,wydawnzsniezależnegozrzeszeniastudentów|wrocław
y,1689,Studencki Komitet Obrony Osób Więzionych za Przekonania przy NZS AR Całym zdaniem ,,,,,2001,Łódź,bn_books-210-%c-10201,,wydawnzsniezależnegozrzeszeniastudentów|łódź
y,1690,Wydawnictwo NZS UG,,,,,2001 | 831,Gdańsk,bn_books-210-%c-37121,,wydawnzsugniezależnegozrzeszeniastudentówuniwersytetugdańskiego|gdańsk
y,1692,Wydawnictwo NZS UMK,,NAWA - Niezależna Agencja Wydawnicza Solidarności Walczącej,,,2001,Toruń,bn_books-210-%c-62764,,wydawnzsumkniezależnegozrzeszeniastudentówuniwersytetumikołajakopernika|toruń
y,1693,Wydawnictwo NZS UŁ Kaktus,,Nawa,,,2001,Łódź,bn_books-210-%c-60178,,kaktus|łódź
y,1693,Wydawnictwo NZS UŁ Kaktus,,,,,2001,Łódź,bn_books-210-%c-42634|bn_books-210-%c-88889|bn_books-210-%c-108607,,wydawnzsułniezależnegozrzeszeniastudentówuniwersytetułódzkiegokaktus|łódź
y,1694,Wydawnictwo ONR imienia Adama Doboszyńskiego,,na zlec. NZS Unia,,,,S. l.,bn_books-210-%c-164,,wydawonrimieniaadamadoboszyńskiego|sl
y,1695,Wydawnictwo Oświatowe BiS,,Serwis Informacyjny RKS Małopolska,,,,Wrocław,bn_books-210-%c-64145|bn_books-210-%c-105613,,wydawoświatowebis|wrocław
y,1696,Wydawnictwo Pacyfistyczne,,na zlec. Serwisu Informacyjnego RKS Małopolska,,,,Kraków,bn_books-210-%c-58012|bn_books-210-%c-72631|bn_books-210-%c-99783,,wydawpacyfistyczne|kraków
y,1697,Wydawnictwo Podziemne NSZZ Solidarność,,na zlec. Zespołu do Spraw Kultury NSZZ Solidarność,,,2004|2034,Poznań,bn_books-210-%c-72829,,wydawpodziemneniezależnegosamorządnegozwiązkuzawodowegosolidarność|poznań
y,1698,Wydawnictwo Polskie KPN,,,,,424,Gdańsk,bn_books-210-%c-108637,,wydawpolskieoddział|gdańsk
y,1698,Wydawnictwo Polskie KPN,,NIE - Niezależna Inicjatywa Edytorska|NIE -,,,424,Gdańsk,bn_books-210-%c-36376|bn_books-210-%c-36389|bn_books-210-%c-62982|bn_books-210-%c-65025|bn_books-210-%c-108621,,wydawpolskie|gdańsk
y,1698,Wydawnictwo Polskie KPN,,,,,424,Katowice,bn_books-210-%c-2644|bn_books-210-%c-45505|bn_books-210-%c-45521|bn_books-210-%c-47150|bn_books-210-%c-62378|bn_books-210-%c-62649|bn_books-210-%c-62946|bn_books-210-%c-85334|bn_books-210-%c-88995|bn_books-210-%c-95211|bn_books-210-%c-103859|bn_books-210-%c-106743|bn_books-210-%c-108655|bn_books-210-%c-108667|bn_books-210-%c-62365|bn_books-210-%c-86822,,wydawpolskie|katowice
